,Date,start time,Activity,end time
3509,2011-03-09,13:59:41.914215,Meal_Preparation,14:08:31.754819
3510,2011-03-09,14:08:39.148569,Relax,15:25:58.710689
3514,2011-03-09,15:45:16.476657,Leave_Home,15:45:20.867339
3515,2011-03-09,18:47:53.153915,Enter_Home,18:47:59.644546
3516,2011-03-09,18:56:12.045149,Relax,19:04:37.031462
3517,2011-03-09,19:04:40.106999,Meal_Preparation,19:08:53.232113
3518,2011-03-09,19:09:04.14974,Relax,20:18:32.226519
3521,2011-03-09,20:18:59.624883,Meal_Preparation,20:22:29.475644
3522,2011-03-09,20:23:03.952551,Relax,22:13:22.98981
3524,2011-03-09,22:21:42.928567,Sleeping,05:07:09.14075
3525,2011-03-10,05:07:15.578842,Bed_to_Toilet,05:12:18.489567
3526,2011-03-10,05:12:27.234679,Sleeping,05:57:59.12879
3527,2011-03-10,06:01:26.093528,Meal_Preparation,06:13:09.771456
3528,2011-03-10,06:15:55.313893,Relax,06:55:46.729845
3530,2011-03-10,08:25:27.494467,Leave_Home,08:25:31.94239
3531,2011-03-10,10:18:41.809422,Enter_Home,10:18:46.615985
3532,2011-03-10,10:43:30.987217,Meal_Preparation,10:49:19.238274
3533,2011-03-10,10:52:47.977863,Eating,10:56:14.130981
3534,2011-03-10,10:57:07.189936,Relax,11:13:30.991374
3535,2011-03-10,11:36:10.573345,Leave_Home,11:36:14.801096
3536,2011-03-10,13:31:07.681039,Enter_Home,13:31:13.378789
3537,2011-03-10,13:50:11.850658,Relax,15:47:06.218512
3541,2011-03-10,15:48:30.437857,Meal_Preparation,15:53:34.663677
3542,2011-03-10,15:59:51.965806,Relax,17:57:30.117874
3544,2011-03-10,19:40:06.60986,Meal_Preparation,19:58:39.693836
3545,2011-03-10,20:02:18.190723,Relax,23:22:35.310059
3549,2011-03-10,23:37:07.624452,Sleeping,07:22:55.868756
3550,2011-03-11,07:41:08.840458,Meal_Preparation,07:54:17.472088
3554,2011-03-11,07:54:20.792363,Relax,09:09:45.600669
3557,2011-03-11,09:15:47.773207,Work,09:30:10.818614
3558,2011-03-11,09:39:10.076508,Meal_Preparation,09:40:07.324498
3559,2011-03-11,09:41:09.279685,Eating,10:01:34.007248
3560,2011-03-11,10:02:41.319486,Relax,10:10:38.011364
3561,2011-03-11,10:11:34.576805,Meal_Preparation,10:20:25.949591
3562,2011-03-11,10:20:27.006663,Eating,10:26:36.272251
3563,2011-03-11,11:18:16.240701,Work,11:22:22.770461
3564,2011-03-11,11:36:26.908321,Leave_Home,11:36:33.191278
3565,2011-03-11,15:14:24.95346,Enter_Home,15:14:29.764128
3566,2011-03-11,15:20:03.812837,Meal_Preparation,15:38:07.966173
3568,2011-03-11,15:38:09.872015,Relax,16:24:50.87634
3569,2011-03-11,16:24:53.651228,Meal_Preparation,16:29:17.39974
3570,2011-03-11,16:29:21.472382,Relax,17:13:57.789642
3572,2011-03-11,17:14:01.674663,Meal_Preparation,17:33:13.169674
3574,2011-03-11,17:34:36.030919,Relax,17:55:51.212563
3575,2011-03-11,17:56:29.781735,Meal_Preparation,19:48:07.835956
3578,2011-03-11,19:48:14.623556,Relax,20:05:44.263417
3579,2011-03-11,20:05:46.700854,Meal_Preparation,20:09:58.572078
3580,2011-03-11,20:10:00.431815,Relax,00:07:09.548657
3584,2011-03-12,00:20:14.298273,Sleeping,08:07:34.932673
3585,2011-03-12,08:16:22.528973,Meal_Preparation,08:29:31.89354
3586,2011-03-12,08:32:15.640691,Relax,08:58:32.668235
3588,2011-03-12,10:37:48.760403,Meal_Preparation,13:11:29.292666
3592,2011-03-12,13:27:02.217962,Leave_Home,13:27:06.019753
3593,2011-03-12,14:07:10.91788,Enter_Home,14:07:16.231213
3594,2011-03-12,14:34:09.412193,Meal_Preparation,14:46:45.484173
3595,2011-03-12,14:47:41.081641,Relax,17:54:10.759603
3600,2011-03-12,17:54:16.647412,Meal_Preparation,18:03:57.509413
3601,2011-03-12,18:04:01.583131,Work,18:05:45.760482
3602,2011-03-12,18:05:48.780211,Meal_Preparation,19:05:17.544633
3604,2011-03-12,19:05:19.831733,Relax,19:36:44.510478
3605,2011-03-12,19:37:02.496359,Meal_Preparation,19:40:40.513082
3606,2011-03-12,19:43:19.759764,Relax,23:13:55.394993
3610,2011-03-12,23:18:23.580513,Sleeping,06:10:37.703851
3611,2011-03-13,06:15:30.642647,Meal_Preparation,06:25:35.824828
3613,2011-03-13,06:26:54.571737,Relax,07:05:02.901835
3615,2011-03-13,08:16:30.798959,Leave_Home,08:16:35.164348
3616,2011-03-13,08:20:51.171638,Enter_Home,08:20:55.643336
3617,2011-03-13,08:22:02.526953,Leave_Home,08:22:07.879914
3618,2011-03-13,11:17:20.109142,Enter_Home,11:17:24.376007
3619,2011-03-13,11:17:44.842841,Meal_Preparation,11:23:19.790163
3620,2011-03-13,11:24:16.29669,Eating,11:34:33.312963
3621,2011-03-13,11:51:32.010018,Relax,12:04:11.92674
3622,2011-03-13,12:05:31.857877,Work,14:18:00.583625
3624,2011-03-13,14:18:46.940299,Meal_Preparation,14:30:41.515729
3626,2011-03-13,14:30:47.087973,Relax,19:23:32.088417
3629,2011-03-13,19:29:39.492534,Meal_Preparation,19:35:50.724324
3630,2011-03-13,19:35:56.873582,Relax,23:28:07.680382
3635,2011-03-13,23:33:34.730581,Sleeping,07:03:20.550484
3636,2011-03-14,07:03:26.581511,Bed_to_Toilet,07:05:54.63281
3637,2011-03-14,07:05:59.520665,Sleeping,07:18:17.015155
3638,2011-03-14,07:21:25.153712,Meal_Preparation,07:28:16.90327
3639,2011-03-14,07:35:06.135278,Relax,08:22:15.228849
3640,2011-03-14,08:23:14.996611,Meal_Preparation,08:31:36.792293
3641,2011-03-14,08:31:53.958578,Relax,10:32:46.437611
3644,2011-03-14,10:33:00.941757,Wash_Dishes,10:38:54.62752
3645,2011-03-14,10:49:53.477594,Relax,13:15:58.526114
3649,2011-03-14,17:05:52.049217,Meal_Preparation,17:12:09.119581
3650,2011-03-14,17:12:16.079678,Eating,17:15:44.842559
3651,2011-03-14,17:15:59.537354,Meal_Preparation,17:16:22.10697
3652,2011-03-14,17:16:37.634609,Eating,17:16:53.513088
3653,2011-03-14,17:16:53.891611,Meal_Preparation,17:17:34.234367
3654,2011-03-14,17:17:47.03986,Eating,17:18:50.262724
3655,2011-03-14,17:26:38.287056,Relax,17:45:09.832129
3656,2011-03-14,17:46:05.683919,Wash_Dishes,18:10:56.77667
3657,2011-03-14,18:11:03.386696,Relax,00:02:46.580175
3665,2011-03-15,00:08:24.326755,Sleeping,07:24:53.795933
3666,2011-03-15,07:31:17.303802,Meal_Preparation,07:44:44.771664
3667,2011-03-15,07:44:55.680859,Relax,08:50:45.429747
3670,2011-03-15,09:11:07.192076,Meal_Preparation,09:21:01.208292
3671,2011-03-15,09:21:29.873443,Eating,09:26:46.714149
3673,2011-03-15,10:53:34.059501,Meal_Preparation,11:01:11.625719
3674,2011-03-15,11:10:45.89966,Work,11:17:45.36958
3675,2011-03-15,11:20:27.397217,Relax,11:26:14.49724
3676,2011-03-15,11:29:29.375428,Leave_Home,11:29:34.009182
3677,2011-03-15,14:08:29.528581,Enter_Home,14:08:37.128418
3678,2011-03-15,14:09:53.550819,Meal_Preparation,14:37:49.959392
3680,2011-03-15,14:37:56.350024,Relax,15:18:09.48
3682,2011-03-15,15:25:46.431657,Meal_Preparation,16:34:04.582667
3686,2011-03-15,16:34:34.997858,Relax,17:36:22.981272
3688,2011-03-15,17:40:15.541171,Meal_Preparation,18:19:07.690032
3690,2011-03-15,18:19:15.937423,Eating,18:30:28.059199
3691,2011-03-15,19:16:01.063173,Meal_Preparation,19:51:53.390831
3693,2011-03-15,19:56:51.341688,Eating,20:21:15.396003
3694,2011-03-15,20:54:44.244602,Wash_Dishes,21:09:30.309213
3695,2011-03-15,21:10:46.547329,Relax,00:04:46.563111
3698,2011-03-16,00:33:45.400294,Sleeping,01:03:21.112006
3699,2011-03-16,01:16:18.305249,Relax,02:08:56.851106
3700,2011-03-16,02:11:40.125965,Sleeping,06:19:07.27866
3701,2011-03-16,06:19:11.625693,Bed_to_Toilet,06:21:06.482796
3702,2011-03-16,06:21:11.704016,Sleeping,07:44:05.077156
3703,2011-03-16,07:46:04.384563,Meal_Preparation,07:54:44.12056
3704,2011-03-16,07:58:37.727949,Relax,09:25:51.37909
3707,2011-03-16,09:38:17.111927,Meal_Preparation,10:35:28.714939
3710,2011-03-16,10:42:38.715725,Relax,17:52:24.351722
3716,2011-03-16,17:52:27.049764,Meal_Preparation,18:01:52.486195
3717,2011-03-16,18:08:38.178866,Relax,23:55:36.177153
3723,2011-03-17,00:02:43.090986,Sleeping,08:09:30.402476
3724,2011-03-17,08:38:58.181217,Meal_Preparation,08:58:34.440035
3726,2011-03-17,08:58:53.760554,Relax,11:41:53.635381
3730,2011-03-17,12:06:14.664658,Leave_Home,12:06:19.60004
3731,2011-03-17,13:34:12.294734,Enter_Home,13:34:18.182406
3732,2011-03-17,13:35:42.427869,Meal_Preparation,13:39:09.489956
3733,2011-03-17,13:40:44.286809,Eating,13:47:36.291845
3734,2011-03-17,13:51:12.750114,Relax,13:58:51.423984
3735,2011-03-17,14:01:49.015049,Leave_Home,14:01:55.211297
3736,2011-03-17,17:35:27.872358,Enter_Home,17:35:40.917605
3737,2011-03-17,17:43:04.310212,Relax,18:12:35.759105
3738,2011-03-17,18:12:57.79877,Meal_Preparation,18:28:09.478832
3740,2011-03-17,18:28:12.762599,Relax,22:31:15.002457
3742,2011-03-17,22:33:39.181289,Meal_Preparation,22:38:17.860725
3743,2011-03-17,22:38:31.959437,Relax,00:00:25.998896
3745,2011-03-18,00:06:42.361859,Sleeping,08:45:03.580873
3749,2011-03-18,08:47:11.190957,Meal_Preparation,08:55:07.982545
3750,2011-03-18,09:04:19.216791,Relax,10:18:46.998504
3753,2011-03-18,11:27:24.402813,Meal_Preparation,11:33:53.98031
3754,2011-03-18,12:06:12.348235,Leave_Home,12:06:15.511112
3755,2011-03-18,12:49:33.341296,Enter_Home,12:49:38.54734
3756,2011-03-18,12:50:14.932824,Relax,13:23:58.92113
3757,2011-03-18,13:24:39.896304,Meal_Preparation,13:32:09.020016
3758,2011-03-18,13:32:40.462593,Relax,18:31:32.356323
3763,2011-03-18,18:32:03.103884,Meal_Preparation,18:49:01.621939
3764,2011-03-18,18:51:22.179682,Relax,20:43:59.402549
3767,2011-03-18,20:47:23.914192,Meal_Preparation,20:51:37.163384
3768,2011-03-18,20:51:39.745705,Relax,22:45:44.674734
3770,2011-03-18,22:54:27.291527,Sleeping,04:58:17.727946
3771,2011-03-19,04:58:24.337248,Bed_to_Toilet,05:01:26.581765
3772,2011-03-19,05:01:41.49664,Sleeping,08:09:25.773277
3773,2011-03-19,08:14:55.446857,Meal_Preparation,08:20:47.629323
3774,2011-03-19,08:21:41.584373,Relax,09:37:58.235904
3777,2011-03-19,09:55:18.731083,Meal_Preparation,10:01:04.935225
3778,2011-03-19,10:21:43.801842,Relax,12:39:33.898591
3781,2011-03-19,12:39:55.570135,Meal_Preparation,12:45:52.272441
3782,2011-03-19,12:45:52.889198,Relax,13:52:00.523219
3784,2011-03-19,14:09:56.084695,Meal_Preparation,14:14:18.063192
3785,2011-03-19,14:14:26.258579,Relax,15:08:34.503101
3787,2011-03-19,15:09:57.801536,Meal_Preparation,15:44:01.64581
3789,2011-03-19,15:44:15.164281,Relax,16:17:32.018495
3791,2011-03-19,16:42:10.038964,Meal_Preparation,16:45:14.443568
3792,2011-03-19,16:45:15.963354,Relax,18:27:46.438897
3794,2011-03-19,18:29:39.982853,Meal_Preparation,18:35:31.324558
3795,2011-03-19,18:35:51.891953,Relax,00:41:00.319325
3801,2011-03-20,00:48:25.970334,Sleeping,01:42:50.722544
3802,2011-03-20,01:43:15.015306,Bed_to_Toilet,01:51:57.173126
3803,2011-03-20,01:55:47.969845,Sleeping,03:02:09.892308
3804,2011-03-20,03:02:14.513006,Bed_to_Toilet,03:03:54.353093
3805,2011-03-20,03:04:03.96453,Sleeping,06:47:09.709974
3806,2011-03-20,06:47:23.181828,Bed_to_Toilet,06:49:57.43013
3807,2011-03-20,06:50:08.298503,Sleeping,08:09:17.677331
3808,2011-03-20,08:12:10.450264,Meal_Preparation,08:25:52.732104
3810,2011-03-20,08:30:46.460154,Relax,08:45:05.862881
3811,2011-03-20,08:53:02.682619,Meal_Preparation,08:55:37.152125
3812,2011-03-20,08:56:03.56219,Relax,10:04:43.61413
3814,2011-03-20,10:29:28.485541,Leave_Home,10:29:35.357147
3815,2011-03-20,13:09:48.812532,Enter_Home,13:09:55.676706
3816,2011-03-20,13:28:43.076973,Relax,15:13:53.709309
3818,2011-03-20,16:19:23.521434,Meal_Preparation,16:26:11.775389
3819,2011-03-20,16:31:25.991656,Relax,19:57:24.365992
3822,2011-03-20,19:57:43.786162,Wash_Dishes,20:08:36.045187
3823,2011-03-20,20:09:21.940823,Relax,23:14:43.136081
3827,2011-03-20,23:21:19.416422,Sleeping,02:25:11.742977
3828,2011-03-23,00:48:56.006392,Sleeping,04:42:30.606726
3829,2011-03-23,05:55:10.660219,Relax,09:38:40.013362
3832,2011-03-23,10:59:00.83752,Leave_Home,10:59:21.270161
3833,2011-03-23,13:32:08.420436,Enter_Home,13:32:20.6625
3834,2011-03-23,13:33:23.355846,Meal_Preparation,13:40:08.578989
3835,2011-03-23,13:40:48.409953,Relax,13:52:47.764755
3836,2011-03-23,14:07:11.494177,Meal_Preparation,14:16:10.969718
3838,2011-03-23,14:17:22.020027,Relax,14:58:40.109113
3840,2011-03-23,15:05:41.119805,Meal_Preparation,15:16:55.787417
3842,2011-03-23,15:28:08.515018,Relax,19:38:33.816975
3843,2011-03-23,19:50:35.670665,Meal_Preparation,19:54:28.194078
3845,2011-03-23,19:55:09.99687,Relax,00:49:54.328454
3847,2011-03-25,02:39:32.579848,Sleeping,04:25:03.200294
3849,2011-03-25,04:34:33.576405,Meal_Preparation,04:38:59.934704
3850,2011-03-25,04:50:57.621085,Relax,09:38:05.730745
3853,2011-03-25,09:39:26.813609,Leave_Home,09:39:31.863819
3854,2011-03-25,10:40:23.428871,Enter_Home,10:40:34.1524
3855,2011-03-25,10:49:54.7393,Relax,12:18:28.545498
3857,2011-03-25,12:25:06.09497,Meal_Preparation,12:29:56.486031
3858,2011-03-25,12:30:17.033084,Relax,17:00:54.730476
3863,2011-03-25,17:17:33.077596,Meal_Preparation,17:22:02.036832
3864,2011-03-25,17:37:51.931752,Relax,17:52:11.42275
3865,2011-03-25,17:52:31.126722,Meal_Preparation,17:53:46.598514
3866,2011-03-25,18:18:56.420684,Relax,22:34:31.079469
3870,2011-03-25,22:42:00.793075,Sleeping,06:48:17.992601
3871,2011-03-27,03:53:26.374046,Bed_to_Toilet,03:55:33.117957
3872,2011-03-27,03:55:38.439415,Sleeping,06:32:36.098589
3873,2011-03-27,06:37:34.254749,Meal_Preparation,06:46:10.498258
3874,2011-03-27,06:50:03.59526,Relax,07:53:10.575065
3875,2011-03-27,07:53:49.562387,Meal_Preparation,08:00:03.971046
3876,2011-03-27,08:03:05.532157,Relax,11:05:16.265291
3879,2011-03-27,11:08:40.121607,Work,11:29:01.610963
3880,2011-03-27,11:54:13.124883,Meal_Preparation,12:02:09.444719
3882,2011-03-27,12:07:51.996144,Eating,12:50:09.24931
3885,2011-03-27,13:01:05.10154,Relax,18:20:21.826002
3889,2011-03-27,18:20:37.369483,Meal_Preparation,18:58:12.992464
3891,2011-03-27,18:58:21.290682,Relax,19:15:15.392023
3892,2011-03-27,19:15:18.520811,Meal_Preparation,19:21:16.570134
3893,2011-03-27,19:21:31.213544,Relax,23:58:28.61918
3898,2011-03-28,00:05:20.375237,Sleeping,04:11:01.115456
3899,2011-03-28,04:11:08.902716,Bed_to_Toilet,04:14:09.781942
3900,2011-03-28,04:14:16.212909,Sleeping,07:02:01.904319
3901,2011-03-28,07:09:57.453197,Meal_Preparation,07:22:34.200747
3902,2011-03-28,07:22:44.446091,Relax,08:10:12.739514
3904,2011-03-28,09:12:56.454678,Meal_Preparation,09:15:10.239048
3905,2011-03-28,09:15:16.081729,Eating,09:24:11.879495
3906,2011-03-28,09:41:35.902215,Leave_Home,09:41:40.557869
3907,2011-03-28,10:30:01.694451,Enter_Home,10:30:07.652321
3908,2011-03-28,10:34:37.464889,Work,10:48:35.946075
3909,2011-03-28,10:51:44.630568,Meal_Preparation,11:06:33.98782
3910,2011-03-28,11:14:51.957667,Relax,13:23:36.896587
3912,2011-03-28,13:31:42.731651,Leave_Home,13:31:46.859177
3913,2011-03-28,13:34:00.066065,Enter_Home,13:34:04.050608
3914,2011-03-28,13:52:51.275727,Relax,14:22:54.41968
3915,2011-03-28,15:11:08.703445,Leave_Home,15:11:13.35228
3916,2011-03-28,15:14:09.453826,Enter_Home,15:14:14.438674
3917,2011-03-28,15:38:25.179291,Relax,18:18:22.873017
3919,2011-03-28,18:28:49.278124,Meal_Preparation,18:32:32.553851
3920,2011-03-28,18:34:30.412356,Relax,20:08:17.461742
3921,2011-03-28,20:13:40.261388,Meal_Preparation,20:16:30.783567
3922,2011-03-28,20:16:45.848949,Relax,02:14:43.413921
3927,2011-03-29,02:17:29.571152,Sleeping,06:27:58.174272
3928,2011-03-29,06:35:11.796091,Meal_Preparation,06:46:56.113957
3930,2011-03-29,06:47:00.420674,Relax,10:11:58.00039
3933,2011-03-29,10:24:13.573171,Leave_Home,10:24:17.963005
3934,2011-03-29,11:39:09.420122,Enter_Home,11:39:14.570461
3935,2011-03-29,13:31:01.887188,Leave_Home,13:31:06.962865
3936,2011-03-29,14:25:25.713734,Enter_Home,14:25:30.881713
3937,2011-03-29,14:34:17.957298,Meal_Preparation,14:46:09.199386
3938,2011-03-29,14:46:56.978064,Relax,19:23:08.926541
3944,2011-03-29,19:25:40.689054,Meal_Preparation,19:37:08.789663
3945,2011-03-29,19:37:18.141081,Relax,00:04:54.667428
3948,2011-03-30,00:16:17.205952,Sleeping,01:19:19.990804
3949,2011-03-30,01:19:33.379324,Bed_to_Toilet,01:20:02.504452
3950,2011-03-30,01:20:44.326416,Sleeping,05:46:36.26083
3951,2011-03-30,05:46:39.821124,Bed_to_Toilet,05:48:38.986891
3952,2011-03-30,05:49:12.634725,Sleeping,07:05:39.130028
3953,2011-03-30,07:07:05.933771,Meal_Preparation,07:10:30.67156
3954,2011-03-30,07:18:59.176342,Relax,09:01:43.247151
3956,2011-03-30,09:16:41.487247,Meal_Preparation,09:27:19.735542
3957,2011-03-30,09:36:49.934622,Relax,12:16:36.877578
3959,2011-03-30,12:17:45.603569,Meal_Preparation,12:23:05.803869
3960,2011-03-30,12:24:08.160607,Relax,18:51:17.641478
3968,2011-03-30,18:51:21.889299,Meal_Preparation,18:56:42.76218
3969,2011-03-30,18:57:14.92421,Relax,00:13:19.049397
3973,2011-03-31,00:16:30.561669,Sleeping,04:45:57.250837
3974,2011-03-31,04:46:09.726167,Bed_to_Toilet,04:49:50.349033
3975,2011-03-31,04:50:21.012009,Sleeping,06:26:26.607226
3976,2011-03-31,06:26:45.232046,Meal_Preparation,06:39:31.392767
3978,2011-03-31,06:39:36.155614,Relax,08:16:14.804361
3981,2011-03-31,08:30:06.474356,Leave_Home,08:30:11.179921
3982,2011-03-31,10:19:28.99521,Enter_Home,10:19:34.707699
3983,2011-03-31,10:23:15.091191,Relax,11:06:18.607412
3984,2011-03-31,11:25:42.259954,Meal_Preparation,11:42:06.490322
3987,2011-03-31,11:42:26.546642,Relax,13:00:31.863024
3990,2011-03-31,13:37:51.314643,Leave_Home,13:37:56.187586
3991,2011-03-31,17:21:50.509306,Enter_Home,17:21:55.65617
3992,2011-03-31,17:25:47.211091,Meal_Preparation,17:30:54.854108
3993,2011-03-31,17:33:24.512494,Relax,23:46:56.223094
3999,2011-04-01,00:33:31.949776,Sleeping,01:13:36.397035
4000,2011-04-01,01:13:43.89002,Bed_to_Toilet,01:16:16.462383
4001,2011-04-01,01:16:25.54535,Sleeping,05:10:41.136418
4002,2011-04-01,05:17:57.993565,Meal_Preparation,05:22:08.389148
4003,2011-04-01,05:22:48.575797,Relax,07:23:54.814364
4006,2011-04-01,07:30:08.680024,Meal_Preparation,07:50:14.540274
4007,2011-04-01,07:51:01.751149,Relax,08:37:55.328872
4008,2011-04-01,08:42:35.982779,Work,09:02:07.38705
4010,2011-04-01,10:07:04.637564,Wash_Dishes,10:31:26.95963
4011,2011-04-01,10:36:38.321573,Leave_Home,10:36:42.480343
4012,2011-04-01,11:39:46.795112,Enter_Home,11:39:51.736196
4013,2011-04-01,11:45:46.79031,Meal_Preparation,12:08:10.728523
4017,2011-04-01,12:08:21.638688,Relax,15:19:44.309211
4021,2011-04-01,15:22:14.338549,Meal_Preparation,15:50:39.135146
4024,2011-04-01,15:51:35.668947,Relax,16:49:41.882438
4025,2011-04-01,17:28:25.380523,Leave_Home,17:28:29.897854
4026,2011-04-01,17:34:39.830571,Enter_Home,17:34:45.710518
4027,2011-04-01,17:49:14.498574,Relax,18:12:18.592383
4028,2011-04-01,18:23:17.345057,Leave_Home,18:23:22.861099
4029,2011-04-01,22:15:17.051981,Enter_Home,22:15:23.854305
4030,2011-04-01,22:32:37.406532,Relax,03:43:15.060586
4034,2011-04-03,01:39:26.613515,Sleeping,06:01:31.457291
4035,2011-04-03,06:02:42.3086,Meal_Preparation,06:15:35.161478
4037,2011-04-03,06:15:40.00182,Relax,07:03:24.076081
4039,2011-04-03,07:56:37.20628,Meal_Preparation,07:59:10.952721
4040,2011-04-03,08:02:57.026001,Eating,08:08:51.32701
4041,2011-04-03,08:37:53.619805,Leave_Home,08:38:02.46526
4042,2011-04-03,12:15:14.8802,Enter_Home,12:15:18.419836
4043,2011-04-03,12:16:17.825454,Meal_Preparation,12:34:21.042361
4046,2011-04-03,12:34:26.270928,Relax,15:10:13.019754
4048,2011-04-03,15:42:34.918391,Sleeping,21:47:05.536283
4049,2011-04-03,21:56:27.048672,Meal_Preparation,22:07:36.220216
4050,2011-04-03,22:16:18.906751,Relax,23:27:16.277892
4052,2011-04-03,23:27:20.395922,Meal_Preparation,23:33:27.915357
4053,2011-04-03,23:33:40.337531,Relax,00:38:40.584619
4054,2011-04-04,00:42:42.276749,Relax,01:42:20.36402
4055,2011-04-04,02:11:41.622196,Sleeping,08:22:29.380323
4057,2011-04-04,08:31:25.450546,Meal_Preparation,08:43:31.848875
4058,2011-04-04,08:44:48.255263,Relax,10:24:33.601416
4060,2011-04-04,10:24:42.154747,Meal_Preparation,10:52:35.029946
4062,2011-04-04,10:55:20.119926,Relax,13:11:49.408311
4065,2011-04-04,13:11:57.593846,Meal_Preparation,13:32:21.119213
4066,2011-04-04,13:32:27.507341,Relax,18:35:38.069304
4069,2011-04-04,18:38:12.0393,Meal_Preparation,18:46:55.825277
4070,2011-04-04,18:47:10.140882,Relax,22:45:14.784129
4075,2011-04-04,22:52:15.537246,Sleeping,04:26:25.839399
4076,2011-04-06,00:53:18.642057,Sleeping,07:57:53.989044
4077,2011-04-06,08:04:29.08752,Meal_Preparation,08:19:47.312073
4080,2011-04-06,09:24:14.7415,Relax,13:29:30.602521
4085,2011-04-06,13:38:18.52863,Meal_Preparation,13:44:00.30006
4086,2011-04-06,13:44:01.044563,Relax,16:01:27.809795
4088,2011-04-06,16:03:04.739515,Meal_Preparation,16:51:15.163988
4091,2011-04-06,17:55:40.540998,Relax,19:36:08.395975
4094,2011-04-06,19:36:10.617856,Meal_Preparation,19:44:11.089257
4095,2011-04-06,19:44:13.825628,Relax,22:33:53.500265
4099,2011-04-06,22:33:57.829028,Meal_Preparation,22:38:06.965642
4100,2011-04-06,22:38:27.029017,Relax,22:58:46.747147
4101,2011-04-06,23:07:39.763284,Sleeping,03:34:51.636614
4102,2011-04-08,07:27:41.998232,Meal_Preparation,07:32:23.678763
4103,2011-04-08,07:35:29.482458,Work,07:46:45.179931
4104,2011-04-08,07:49:09.496011,Relax,08:15:40.887048
4105,2011-04-08,09:17:11.515347,Meal_Preparation,09:20:48.429101
4107,2011-04-08,09:38:51.589222,Eating,09:45:36.990494
4108,2011-04-08,10:07:56.079392,Meal_Preparation,10:14:30.903681
4109,2011-04-08,11:10:07.829405,Leave_Home,11:10:16.098326
4110,2011-04-08,14:24:47.191919,Enter_Home,14:24:52.333564
4111,2011-04-08,14:59:52.948126,Leave_Home,14:59:57.049311
4112,2011-04-08,16:11:37.555207,Enter_Home,16:11:42.860571
4113,2011-04-08,16:16:46.129765,Leave_Home,16:16:50.60246
4114,2011-04-08,17:54:29.304379,Enter_Home,17:54:45.857365
4115,2011-04-08,18:04:38.837942,Meal_Preparation,18:22:16.636861
4117,2011-04-08,18:22:23.997503,Relax,18:54:40.323109
4118,2011-04-08,18:54:44.771063,Meal_Preparation,18:59:11.385271
4119,2011-04-08,18:59:30.429137,Relax,23:35:37.948426
4122,2011-04-08,23:45:51.448621,Sleeping,03:58:20.610276
